activity,x-axis,y-axis,z-axis
Standing,1.38,10.19,0.34
Standing,-5.2,8.24,-0.27
Standing,-0.72,9.47,2.7649305
Standing,-5.13,8.35,0.15
Standing,-4.4,8.66,-0.38
Standing,-1.12,9.43,2.7921712
Standing,-1.12,9.96,-1.18
Standing,-1.04,9.3,1.46
Standing,-0.72,9.47,2.6014864
Standing,-1.92,9.7,-0.91
Standing,-1.84,9.85,0.5
Standing,2.64,9.7,0.34
Standing,-1.14,9.43,-0.34
Standing,0.99,9.96,0.27
Standing,-7.4,6.47,1.61
Standing,-5.22,8.2,1.27
Standing,-1.04,9.62,2.53
Standing,-0.8,9.58,2.87
Standing,-0.91,9.58,2.83
Standing,-5.01,8.62,0.04
Standing,-1.18,9.28,1.23
Standing,-0.91,9.62,2.79
Standing,-5.41,7.97,-1.27
Standing,1.04,9.92,0.34
Standing,-1.27,9.72,1.2666923
Standing,-1.53,9.62,1.2666923
Standing,-1.33,9.53,2.3699405
Standing,3.53,9.38,-1.95
Standing,-1.14,9.34,1.23
Standing,-0.89,9.96,0.38
Standing,0.15,9.96,0.57
Standing,-1.14,9.47,-0.34
Standing,-1.42,9.62,2.3
Standing,0.04,9.89,1.33
Standing,-5.9,7.44,-0.69
Standing,1.5,9.81,1.2666923
Standing,-1.92,9.53,2.15
Standing,-8.92,5.24,0.61
Standing,-0.84,9.53,2.6014864
Standing,0.08,9.89,1.42
Standing,-0.8,9.89,1.12
Standing,-1.95,9.62,-0.99
Standing,-0.91,10.04,-0.65
Standing,-1.18,9.58,2.98
Standing,-0.65,9.66,1.5
Standing,-0.99,9.47,3.06
Standing,3.53,9.3,-2.14
Standing,-6.63,6.93,-0.19
Standing,-7.25,6.36,1.69
Standing,-1.27,9.43,2.5606253
Standing,-0.95,9.43,2.7240696
Standing,-5.28,7.78,-1.57
Standing,-0.72,9.38,2.9147544
Standing,-1.57,9.66,1.95
Standing,-0.99,9.34,-0.53
Standing,-0.27,9.92,0.89
Standing,-0.46,9.89,1.04
Standing,-0.15,9.89,1.46
Standing,-0.04,9.89,1.38
Standing,-6.24,7.97,-0.3
Standing,0.93,9.96,0.23
Standing,1.73,9.89,1.1441092
Standing,-7.74,5.83,0.19
Standing,-1.31,9.92,-0.91
Standing,-1.38,9.51,2.96
Standing,-8.28,5.28,-0.65
Standing,-7.59,7.16,1.46
Standing,-0.8,9.58,0.7218784
Standing,-5.48,7.74,-1.69
Standing,-4.94,8.47,-0.3
Standing,2.87,9.43,1.42
Standing,-4.9,8.31,1.53
Standing,-0.93,9.51,-0.04
Standing,-1.99,9.7,-0.04
Standing,-1.12,9.77,2.18
Standing,-0.91,9.62,1.27
Standing,-1.8,9.92,-0.95
Standing,-7.55,5.98,-0.72
Standing,-1.12,9.38,-0.42
Standing,-4.9,8.5,0.0
Standing,2.6,9.38,2.87
Standing,-1.14,9.28,1.53
Standing,-1.99,9.66,-0.95
Standing,-0.65,9.77,2.53
Standing,-4.14,7.59,0.11
Standing,1.54,9.89,1.0760075
Standing,0.93,10.0,-1.2258313
Standing,-7.7,6.05,-0.76
Standing,-1.14,9.66,2.11
Standing,1.33,9.47,1.54
Standing,-0.91,9.7,1.5
Standing,-0.04,9.34,1.46
Standing,0.11,9.85,1.46
Standing,-1.12,9.66,2.68
Standing,-7.27,6.74,1.42
Standing,0.11,9.89,1.5
Standing,1.84,9.89,0.7627395
Standing,-0.99,9.53,2.76
Standing,6.4,6.7,0.23
Standing,-0.8,9.62,2.98
Standing,-1.12,9.43,-0.34
Standing,-4.9,8.43,-0.27
Standing,-4.67,8.66,-0.3
Standing,-3.45,8.31,-1.12
Standing,2.45,9.34,2.83
Standing,6.85,5.71,1.5
Standing,-0.69,9.77,2.45
Standing,-1.76,9.7,-1.14
Standing,0.8,10.0,-0.9942854
Standing,-4.94,8.43,-0.27
Standing,3.6,9.51,-1.69
Standing,3.45,9.34,-1.88
Standing,-4.79,8.58,-0.08
Standing,-5.09,8.43,-1.08
Standing,-1.5,9.43,2.87
Standing,-5.01,8.39,-0.15
Standing,1.69,9.85,1.1168685
Standing,-1.14,9.28,1.61
Standing,-1.61,9.7,2.26
Standing,-3.11,8.43,-1.31
Standing,-0.99,9.7,2.91
Standing,-0.19,10.04,0.5
Standing,2.53,9.3,2.83
Standing,2.49,9.34,2.98
Standing,2.98,8.47,0.15
Standing,-0.53,9.23,2.6423476
Standing,0.65,9.81,0.42
Standing,-1.23,9.72,2.64
Standing,-0.04,9.89,1.46
Standing,-1.04,9.34,-0.57
Standing,-1.88,9.7,-0.76
Standing,0.99,9.92,0.31
Standing,3.38,9.3,-2.22
Standing,-1.14,9.3,1.31
Standing,-1.14,9.38,-0.23
Standing,-0.93,9.43,-0.31
Standing,-0.84,9.7,1.08
Standing,1.12,9.96,0.27
Standing,0.27,9.96,-1.2258313
Standing,1.23,10.08,0.38
Standing,-2.11,9.58,-1.27
Standing,-1.14,9.85,1.1441092
Standing,-8.16,4.9,-0.99
Standing,-1.23,9.62,1.920469
Standing,-8.43,5.83,0.27
Standing,-7.82,5.98,-0.93
Standing,-1.95,9.43,3.02
Standing,3.68,9.23,-1.73
Standing,-0.84,9.7,1.54
Standing,-3.02,9.47,2.18
Standing,0.99,9.92,0.31
Standing,-0.42,9.89,0.34
Standing,1.88,9.72,0.61
Standing,0.99,9.96,0.27
Standing,-1.18,9.62,-0.42
Standing,-1.69,9.51,2.4925237
Standing,-3.17,8.62,-1.18
Standing,-1.27,9.47,2.79
Standing,-0.19,9.92,1.04
Standing,3.45,9.38,-1.95
Standing,-1.23,9.43,-0.23
Standing,-0.8,9.7,1.5
Standing,-1.23,9.7,2.64
Standing,0.04,9.85,1.38
Standing,-7.21,5.94,-1.08
Standing,-3.21,8.62,-1.23
Standing,-8.05,5.86,0.95
Standing,3.53,9.23,-2.3
Standing,1.04,9.92,0.31
Standing,-0.72,9.34,2.982856
Standing,-1.65,9.51,2.6
Standing,-4.56,8.58,-0.42
Standing,-3.41,8.39,-1.18
Standing,-0.27,9.66,3.21
Standing,-1.14,9.43,-0.42
Standing,-1.33,9.53,1.920469
Standing,3.53,9.43,-1.8
Standing,-1.27,9.28,1.42
Standing,-8.05,5.52,-0.38
Standing,-1.53,9.81,0.42
Standing,-0.84,9.85,-0.99
Standing,3.53,9.34,-1.84
Standing,-0.53,9.89,1.27
Standing,-0.19,9.96,0.72
Standing,-8.69,6.05,-0.95
Standing,0.99,9.89,0.31
Standing,-5.56,7.86,-1.23
Standing,-1.61,9.77,0.57
Standing,0.99,9.89,0.34
Standing,0.31,10.0,-0.9942854
Standing,-1.38,8.58,1.5
Standing,-1.04,9.47,-0.08
Standing,-8.08,5.18,-0.46
Standing,-0.19,9.92,0.93
Standing,-1.5,9.66,2.6014864
Standing,-1.5,9.53,2.070293
Standing,-1.04,9.47,2.7921712
Standing,-7.67,6.28,1.23
Standing,-0.15,9.92,0.19
Standing,-0.89,9.38,-0.42
Standing,-1.88,9.66,-0.99
Standing,-1.57,9.77,0.65
Standing,-5.71,7.67,-1.42
Standing,-1.54,9.47,1.14
Standing,1.69,9.89,0.9942854
Standing,0.99,10.34,0.08172209
Standing,-1.23,9.53,2.96
Standing,1.14,9.77,2.6
Standing,-1.46,9.51,2.4108016
Standing,-3.17,8.43,-0.99
Standing,3.6,8.43,0.89
Standing,-5.13,7.93,-2.03
Standing,2.91,9.47,1.38
Standing,-0.76,9.72,2.56
Standing,-1.23,9.47,3.17
Standing,-4.9,8.43,-0.23
Standing,-5.13,8.08,-1.31
Standing,-1.99,9.62,-1.04
Standing,1.54,9.81,0.65
Standing,7.86,4.75,0.95
Standing,-4.37,8.81,-0.23
Standing,-0.95,9.62,2.91
Standing,-7.25,6.47,1.53
Standing,-6.09,7.55,1.61
Standing,1.54,9.81,1.1441092
Standing,-1.04,9.38,-0.34
Standing,-6.02,7.59,1.53
Standing,-0.99,9.38,-0.61
Standing,0.27,9.85,1.46
Standing,-0.8,9.7,1.5
Standing,-1.23,9.34,1.38
Standing,-5.33,8.85,0.08
Standing,-5.67,7.74,-1.31
Standing,2.07,9.23,3.5276701
Standing,3.91,8.16,0.42
Standing,6.09,7.06,-0.11
Standing,-1.08,9.7,1.7570249
Standing,-7.67,6.4,1.27
Standing,-0.46,9.89,-0.61
Standing,-1.14,9.66,2.2201166
Standing,-1.46,9.58,3.06
Standing,-2.03,9.62,-1.12
Standing,-0.89,9.72,1.5
Standing,-1.12,9.43,-0.42
Standing,-1.5,9.96,0.46
Standing,-1.31,9.51,2.87
Standing,0.99,9.96,0.27
Standing,-2.07,9.7,0.99
Standing,-1.23,9.43,3.15
Standing,2.3,9.66,2.2609777
Standing,-1.38,9.81,0.69
Standing,0.61,9.89,0.69
Standing,-4.94,8.43,-0.27
Standing,-4.99,8.35,-0.3
Standing,1.08,9.89,0.27
Standing,-1.5,9.7,1.1168685
Standing,-1.08,9.81,0.95342433
Standing,-1.04,9.47,-0.38
Standing,6.17,6.89,0.11
Standing,-7.89,5.52,-1.57
Standing,-1.18,9.34,1.14
Standing,-7.93,6.4,0.72
Standing,4.99,7.86,-0.53
Standing,-1.5,9.47,2.72
Standing,0.34,10.0,-1.0760075
Standing,-0.99,9.58,2.6
Standing,-5.18,8.2,1.65
Standing,-5.28,8.58,0.11
Standing,-1.14,9.38,-0.5
Standing,-2.07,9.62,-0.91
Standing,-1.31,9.53,2.070293
Standing,-4.1,8.5,-1.54
Standing,-8.12,5.43,-0.72
Standing,-0.89,9.38,2.5606253
Standing,5.63,5.94,1.08
Standing,0.19,9.38,1.4573772
Standing,-0.04,9.89,1.27
Standing,-3.11,8.73,-1.12
Standing,-0.95,9.7,1.33
Standing,-1.92,9.58,3.26
Standing,-1.23,9.43,-0.34
Standing,-8.24,5.33,-0.53
Standing,-1.65,9.85,0.53
Standing,-3.41,8.31,-1.23
Standing,-1.04,9.51,2.8738933
Standing,5.9,6.74,0.08
Standing,7.59,7.5,-0.72
Standing,-1.92,9.53,-1.57
Standing,4.21,8.47,0.0
Standing,-1.5,9.81,0.69
Standing,-1.04,9.85,1.4982382
Standing,0.69,9.89,-1.6480621
Standing,-0.76,9.11,1.31
Standing,-1.61,9.72,1.0760075
Standing,-1.53,10.15,0.53
Standing,3.41,9.34,-1.84
Standing,-0.3,9.96,0.53
Standing,-1.38,9.38,3.11
Standing,-0.84,10.12,-0.65
Standing,-1.33,9.72,2.3
Standing,-1.61,9.77,0.92618364
Standing,-1.33,9.34,2.5606253
Standing,-1.31,9.53,3.02
Standing,5.98,6.97,0.08
Standing,0.5,9.89,-1.4982382
Standing,-0.91,9.34,2.7921712
Standing,-1.61,9.66,1.69
Standing,-7.89,5.6,-1.18
Standing,-1.92,9.62,-1.04
Standing,0.46,9.72,-0.27
Standing,-3.17,9.28,-3.26
Standing,2.68,9.43,0.34
Standing,2.87,9.51,0.5
Standing,-7.97,5.63,-0.27
Standing,-1.31,9.81,1.54
Standing,2.03,9.3,0.19
Standing,-5.18,8.24,-1.08
Standing,-1.31,9.43,1.12
Standing,3.41,9.47,-1.73
Standing,2.76,9.81,0.5
Standing,-1.18,9.92,-0.76
Standing,-0.95,9.72,1.46
Standing,-0.3,9.89,0.89
Standing,0.95,9.92,0.34
Standing,-1.88,9.7,-0.91
Standing,-4.86,8.58,0.5
Standing,0.11,9.81,1.54
Standing,-7.59,6.47,0.61
Standing,-1.42,9.66,-0.95
Standing,7.4,6.59,2.34
Standing,-1.12,9.04,3.95
Standing,-1.33,9.96,-1.12
Standing,-0.95,9.3,-0.31
Standing,-1.53,9.92,0.92618364
Standing,0.0,9.96,0.65
Standing,-1.99,9.62,-0.99
Standing,-1.14,9.62,1.04
Standing,-1.95,9.77,1.12
Standing,-0.69,9.62,-0.04
Standing,2.03,9.47,1.27
Standing,3.64,9.3,-2.26
Standing,-1.08,9.3,-0.5
Standing,-5.37,7.82,-1.08
Standing,-8.43,5.09,-0.23
Standing,-1.14,9.3,1.33
Standing,-1.92,9.3,3.02
Standing,-0.93,9.43,-0.34
Standing,-1.57,9.34,3.21
Standing,0.0,9.96,1.12
Standing,-8.35,5.28,-0.61
Standing,-3.17,8.5,-1.12
Standing,2.79,8.85,-0.65
Standing,-1.33,9.47,2.6014864
Standing,-7.55,6.4,1.42
Standing,0.95,9.43,2.53
Standing,-0.42,9.81,-0.08
Standing,0.93,9.92,0.23
Standing,-3.26,8.58,-1.08
Standing,-1.04,9.66,2.6
Standing,-1.5,9.28,3.17
Standing,2.45,9.43,1.14
Standing,-0.89,9.96,-0.0
Standing,-1.5,9.62,2.79
Standing,-0.46,9.38,2.7649305
Standing,-2.14,9.66,1.69
Standing,-0.04,9.96,0.69
Standing,-1.33,9.53,2.3018389
Standing,-4.79,8.54,-0.5
Standing,-2.03,9.7,-0.99
Standing,0.89,9.47,2.37
Standing,-0.89,9.72,1.5
Standing,-7.82,5.09,-1.38
Standing,-4.9,8.47,-0.23
Standing,-0.95,9.72,1.54
Standing,-1.14,9.43,1.08
Standing,-0.76,9.85,0.72
Standing,-5.22,8.01,-1.18
Standing,1.23,9.81,0.5
Standing,-1.27,9.43,2.5606253
Standing,-0.8,9.89,0.9942854
Standing,4.02,8.39,0.04
Standing,-0.08,9.89,1.31
Standing,-1.73,9.72,-0.99
Standing,0.95,9.72,-1.6480621
Standing,3.53,9.3,-1.99
Standing,-0.89,9.43,2.6423476
Standing,-0.15,9.96,0.76
Standing,-1.12,9.47,-0.38
Standing,-0.53,9.7,1.88
Standing,-3.41,8.39,-1.5
Standing,0.08,9.89,1.42
Standing,7.27,5.24,-0.34
Standing,5.41,7.35,0.04
Standing,-0.65,9.92,0.84
Standing,-0.34,9.96,0.93
Standing,-2.07,9.62,-1.27
Standing,-0.99,9.62,2.79
Standing,3.72,8.16,0.23
Standing,-1.5,9.77,0.65
Standing,-0.91,9.47,2.7240696
Standing,-5.18,8.16,1.42
Standing,-1.33,9.19,1.5
Standing,-1.27,9.77,0.89
Standing,-0.99,9.51,2.83
Standing,-1.33,9.34,1.14
Standing,2.45,9.3,2.91
Standing,-4.99,8.43,-0.11
Standing,-1.27,9.28,2.5606253
Standing,-7.93,4.94,-1.46
Standing,-1.14,9.3,1.33
Standing,-4.75,9.08,-1.61
Standing,0.57,9.96,-0.7627395
Standing,-0.8,9.7,1.5
Standing,-0.08,9.96,1.5
Standing,2.56,9.51,-0.5
Standing,1.73,9.3,3.636633
Standing,-1.12,9.38,-0.42
Standing,1.14,9.92,0.34
Standing,-0.99,9.3,1.42
Standing,-1.18,9.34,1.08
Standing,-0.5,9.77,1.99
Standing,-0.69,9.92,-0.19
Standing,4.06,8.31,0.0
Standing,0.5,9.96,-0.9942854
Standing,-1.31,9.38,0.95
Standing,-0.93,9.43,-0.31
Standing,-5.86,7.86,-0.53
Standing,0.99,9.66,-1.3756552
Standing,-3.17,8.5,-1.04
Standing,6.24,6.97,0.04
Standing,-0.84,10.04,0.34
Standing,-0.27,9.81,0.95
Standing,3.49,9.38,-1.88
Standing,-1.76,9.62,2.3
Standing,-1.57,9.77,0.65
Standing,0.76,9.58,2.982856
Standing,5.67,7.16,0.08
Standing,0.15,9.85,1.5
Standing,0.95,9.92,0.34
Standing,-7.86,5.67,-0.53
Standing,1.18,10.08,1.0760075
Standing,-0.84,9.47,2.7649305
Standing,-2.07,9.47,0.95
Standing,-5.6,7.86,-1.42
Standing,-1.27,9.3,1.53
Standing,-0.46,9.96,1.38
Standing,-0.76,9.43,2.7240696
Standing,-1.42,9.77,-0.84
Standing,-1.18,9.34,1.12
Standing,-1.31,9.43,2.5606253
Standing,-0.53,9.81,0.65
Standing,-1.5,9.62,0.61291564
Standing,1.95,9.81,-1.08
Standing,-5.13,8.2,1.38
Standing,-1.31,9.81,0.89
Standing,0.08,9.89,1.33
Standing,7.65,5.33,1.23
Standing,-1.38,9.43,3.3
Standing,-5.94,7.63,1.38
Standing,-6.66,6.82,-1.04
Standing,-0.99,9.38,-0.5
Standing,-5.13,8.16,1.38
Standing,-1.33,10.15,0.95
Standing,-5.05,8.39,-0.11
Standing,-1.33,9.92,0.57
Standing,-4.75,8.54,-0.38
Standing,-7.82,5.56,-0.5
Standing,5.52,7.01,-0.04
Standing,2.45,9.0,-0.11
Standing,2.53,9.38,2.87
Standing,-1.33,9.43,2.5333846
Standing,2.26,9.47,1.27
Standing,-0.11,9.96,1.12
Standing,-1.73,9.3,3.06
Standing,-1.42,9.62,2.56
Standing,0.69,9.58,2.72
Standing,-0.84,9.72,1.46
Standing,0.08,9.85,1.46
Standing,-1.18,9.72,1.08
Standing,1.12,9.92,0.31
Standing,-1.18,9.7,1.08
Standing,-4.86,8.47,-0.27
Standing,-1.95,9.47,-1.65
Standing,-0.84,9.38,2.7240696
Standing,-6.47,7.16,1.38
Standing,-1.14,9.38,1.14
Standing,0.11,9.92,1.42
Standing,-0.99,9.53,2.83
Standing,1.57,9.92,0.9942854
Standing,-1.61,9.7,2.37
Standing,-4.9,8.5,-0.08
Standing,-0.99,9.43,-0.46
Standing,1.04,9.92,0.34
Standing,-2.03,9.66,-0.89
Standing,-1.27,9.38,1.18
Standing,-1.18,9.66,2.98
Standing,-1.53,9.81,0.69
Standing,0.19,9.81,1.5
Standing,1.04,10.04,-1.2666923
Standing,3.91,8.5,-0.04
Standing,-5.37,7.89,-1.12
Standing,-1.23,9.3,1.42
Standing,-0.23,10.0,0.61
Standing,-0.99,9.7,1.42
Standing,2.37,9.34,2.83
Standing,-0.65,10.61,3.68
Standing,2.45,9.34,0.23
Standing,2.49,9.34,2.79
Standing,2.11,9.7,0.19
Standing,-7.5,6.4,1.12
Standing,-1.04,9.38,-0.42
Standing,2.26,9.47,0.27
Standing,-0.95,9.66,2.64
Standing,-1.88,9.66,-0.91
Standing,1.99,9.72,0.99
Standing,-1.23,9.38,-0.27
Standing,-7.08,6.74,1.5
Standing,-0.95,9.43,-0.38
Standing,3.57,9.38,-1.88
Standing,-2.11,9.81,1.61
Standing,-5.75,7.67,-1.31
Standing,-1.92,9.7,-0.89
Standing,2.03,9.34,-0.53
Standing,-1.42,9.51,3.21
Standing,-7.44,6.36,1.33
Standing,-1.12,10.12,0.53
Standing,-1.14,10.0,0.95
Standing,7.04,5.13,3.49
Standing,-1.92,9.62,-1.12
Standing,1.12,9.96,0.38
Standing,-0.34,10.15,1.31
Standing,-1.38,9.43,3.11
Standing,-1.14,9.3,1.33
Standing,-2.83,9.53,0.95
Standing,1.88,9.85,1.0760075
Standing,2.98,8.96,-0.5
Standing,-4.63,9.11,-1.46
Standing,-1.42,9.81,0.69
Standing,-1.04,9.38,-0.5
Standing,-1.53,10.15,1.0760075
Standing,-1.31,9.38,1.46
Standing,-1.12,9.47,-0.42
Standing,-3.17,8.39,-1.12
Standing,-1.57,9.7,1.69
Standing,-1.33,9.85,0.89
Standing,4.1,8.43,-0.15
Standing,2.75,8.66,-0.08
Standing,-1.18,9.34,1.33
Standing,-1.99,9.66,-0.95
Standing,2.87,9.51,0.65
Standing,-0.95,9.53,3.11
Standing,0.89,9.89,-1.334794
Standing,-0.91,9.81,1.33
Standing,-1.69,9.81,1.12
Standing,-0.42,9.96,1.08
Standing,1.5,9.85,0.0
Standing,-1.14,9.38,1.12
Standing,6.05,7.63,0.15
Standing,0.23,10.15,-0.84446156
Standing,-8.01,5.98,-0.34
Standing,-3.26,8.43,-1.31
Standing,2.56,9.34,2.91
Standing,2.45,9.38,2.79
Standing,-1.12,9.77,0.95342433
Standing,0.8,10.31,-1.7978859
Standing,2.3,9.47,0.57
Standing,-8.01,5.6,-0.53
Standing,-1.18,9.62,2.87
Standing,1.76,9.7,-0.61
Standing,-1.92,9.66,-0.99
Standing,0.76,9.38,2.45
Standing,3.06,3.68,1.73
Standing,-1.46,9.77,0.69
Standing,-1.18,9.34,1.08
Standing,0.69,9.81,0.19
Standing,-1.33,9.53,2.96
Standing,0.04,9.81,1.46
Standing,-1.08,9.28,1.53
Standing,4.02,8.47,0.0
Standing,0.0,9.89,1.31
Standing,0.76,9.89,-1.7297841
Standing,-7.06,6.74,0.95
Standing,-0.91,9.38,2.7649305
Standing,2.68,9.28,2.83
Standing,1.12,9.92,0.23
Standing,-0.61,9.72,2.83
Standing,-0.84,9.47,2.6832085
Standing,-1.27,9.72,-1.76
Standing,-8.47,5.43,-1.5
Standing,1.92,9.81,0.9942854
Standing,-1.31,9.43,1.33
Standing,-0.3,10.0,0.84
Standing,-0.34,9.96,1.08
Standing,0.5,10.04,-1.0760075
Standing,-0.08,10.04,0.53
Standing,-4.86,7.97,-1.57
Standing,-1.33,9.62,1.1849703
Standing,-1.18,9.23,-0.57
Standing,-1.27,9.3,-0.23
Standing,-5.01,8.39,-0.15
Standing,0.34,9.7,-1.4573772
Standing,3.57,9.38,-1.73
Standing,1.73,9.85,0.92618364
Standing,-5.24,8.28,-0.42
Standing,-5.09,8.24,1.65
Standing,-0.23,9.96,0.61
Standing,-0.46,10.0,0.84
Standing,0.99,9.92,0.31
Standing,-2.03,9.66,-0.89
Standing,-8.12,6.02,0.5
Standing,-1.12,9.72,1.12
Standing,-1.12,9.47,-0.42
Standing,-1.27,9.38,3.3
Standing,-1.8,9.77,1.2666923
Standing,-1.04,9.85,-0.53
Standing,-1.14,9.77,1.46
Standing,0.04,9.92,1.42
Standing,-1.69,9.62,2.64
Standing,-0.93,9.3,1.31
Standing,1.46,9.58,3.3778462
Standing,-4.52,9.11,0.19
Standing,-2.03,9.3,0.5720546
Standing,-5.83,7.74,1.33
Standing,-8.43,5.24,-1.46
Standing,-1.57,9.66,2.6
Standing,2.56,9.3,2.83
Standing,-1.12,9.3,1.14
Standing,-3.45,8.35,-1.14
Standing,0.95,9.92,0.31
Standing,-7.5,6.28,-0.93
Standing,-1.08,9.43,-0.34
Standing,-5.33,8.12,1.33
Standing,-1.12,9.34,-0.42
Standing,-1.5,9.85,0.76
Standing,-1.04,9.34,1.46
Standing,-4.99,8.43,0.27
Standing,-2.41,9.51,1.5
Standing,-1.53,9.81,1.0351465
Standing,-7.97,5.83,-0.95
Standing,-1.23,9.51,2.98
Standing,-0.04,9.89,1.42
Standing,-2.07,9.77,0.93
Standing,3.45,8.2,0.5
Standing,3.64,8.35,0.38
Standing,-8.08,5.56,-0.8
Standing,-4.63,8.62,-0.5
Standing,1.76,9.34,0.19
Standing,-0.99,10.04,-1.27
Standing,-1.23,9.23,1.12
Standing,0.04,10.19,1.08
Standing,-4.94,8.43,-0.04
Standing,-0.72,9.47,2.6423476
Standing,1.65,9.85,1.1849703
Standing,-0.69,9.58,2.6832085
Standing,-0.19,9.96,1.04
Standing,-1.61,9.43,1.12
Standing,-3.38,8.43,-1.12
Standing,-0.61,9.47,2.7649305
Standing,0.42,9.85,-1.1441092
Standing,0.5,9.72,-1.525479
Standing,-1.04,9.43,1.38
Standing,0.95,9.96,0.34
Standing,-0.19,10.04,0.72
Standing,-6.51,6.82,-1.12
Standing,1.08,9.96,0.27
Standing,0.04,9.85,1.42
Standing,-1.42,9.43,2.4925237
Standing,-4.94,8.43,-0.15
Standing,-7.63,6.24,1.46
Standing,-8.24,5.67,-0.31
Standing,-5.37,8.2,1.38
Standing,-0.3,10.08,1.04
Standing,6.13,6.93,0.0
Standing,-0.84,9.43,2.7649305
Standing,-0.08,9.89,1.38
Standing,-1.38,9.81,2.26
Standing,3.34,9.58,-2.03
Standing,-1.95,9.62,-1.08
Standing,3.17,9.38,-1.88
Standing,2.03,9.47,0.53
Standing,-1.14,9.53,2.98
Standing,0.93,9.96,0.34
Standing,-1.33,9.38,2.4516625
Standing,-2.03,9.66,-0.99
Standing,-4.82,8.28,-1.27
Standing,-1.04,9.62,1.53
Standing,-0.89,9.85,1.04
Standing,-1.33,9.58,2.3
Standing,-0.65,9.89,1.76
Standing,1.04,9.89,0.38
Standing,1.08,9.92,0.38
Standing,-1.33,9.3,1.42
Standing,-1.5,9.85,0.65
Standing,0.11,9.89,0.95
Standing,-6.89,6.17,-0.5
Standing,-1.38,9.77,0.72
Standing,-1.5,9.81,0.84
Standing,-1.27,9.51,2.64
Standing,1.57,9.92,0.95342433
Standing,-2.11,9.38,-1.53
Standing,-1.27,9.47,0.88532263
Standing,-1.27,9.3,2.87
Standing,-1.12,9.34,-0.5
Standing,-0.08,9.89,1.42
Standing,-8.28,5.56,-0.11
Standing,-0.69,9.43,2.6832085
Standing,-1.42,9.77,0.76
Standing,1.8,9.23,3.7864566
Standing,-0.99,9.3,1.14
Standing,2.41,9.38,2.83
Standing,3.64,9.38,-2.03
Standing,-7.74,6.24,1.5
Standing,-1.69,9.81,0.95
Standing,1.14,9.81,-1.1168685
Standing,2.45,9.34,2.83
Standing,-0.69,9.77,2.72
Standing,-5.05,8.16,-1.08
Standing,-7.97,5.22,-1.38
Standing,-7.78,5.37,-1.69
Standing,2.18,9.47,1.54
Standing,0.19,9.92,-0.91
Standing,2.34,9.43,2.83
Standing,-1.27,9.51,2.83
Standing,-1.04,9.7,2.3
Standing,-1.33,9.3,0.84
Standing,-8.66,5.13,-0.53
Standing,-1.12,9.3,1.14
Standing,-0.69,9.43,2.6832085
Standing,1.42,9.81,0.72
Standing,-1.14,9.85,-0.99
Standing,-1.88,9.66,-1.08
Standing,-0.76,9.38,2.6423476
Standing,-8.39,6.82,-0.76
Standing,-1.76,9.58,1.31
Standing,-5.24,8.2,1.38
Standing,-1.23,9.34,1.61
Standing,-0.3,9.92,1.04
Standing,2.15,9.51,2.72
Standing,3.11,9.89,-0.23
Standing,-1.42,9.53,2.6
Standing,-0.5,9.81,1.12
Standing,0.95,9.89,0.19
Standing,0.99,9.96,0.31
Standing,-4.86,7.97,-1.42
Standing,0.84,9.7,-1.3756552
Standing,-1.57,9.77,0.34
Standing,-1.27,10.34,1.2258313
Standing,-5.43,7.78,-0.95
Standing,-1.42,9.81,0.57
Standing,-0.65,9.89,0.5
Standing,-1.5,9.89,0.84
Standing,-1.18,9.28,1.23
Standing,0.08,9.85,1.42
Standing,0.99,9.92,0.31
Standing,-0.99,9.47,3.34
Standing,-1.27,9.34,1.18
Standing,-1.57,9.51,2.64
Standing,1.61,9.92,0.95342433
Standing,-3.38,8.39,-1.18
Standing,-0.84,9.53,2.7921712
Standing,1.27,9.7,2.49
Standing,0.99,9.92,0.34
Standing,3.6,9.47,-1.65
Standing,-1.08,9.38,-0.42
Standing,-1.42,9.66,1.73
Standing,1.46,9.96,-1.1849703
Standing,-1.27,9.58,2.96
Standing,-1.23,9.47,3.06
Standing,-1.99,9.7,-0.95
Standing,0.31,12.03,-0.3
Standing,3.36,9.19,-0.04
Standing,-1.99,9.72,-0.91
Standing,0.46,10.04,-1.334794
Standing,0.72,10.15,-1.2666923
Standing,-1.14,9.66,2.34
Standing,-1.08,9.38,-0.42
Standing,-1.12,10.08,-0.5
Standing,1.04,9.89,0.31
Standing,1.65,10.04,0.84446156
Standing,3.68,9.28,-1.99
Standing,-1.14,9.92,1.4165162
Standing,0.99,9.92,0.38
Standing,-1.14,9.47,3.15
Standing,7.55,5.18,1.18
Standing,4.4,8.28,0.0
Standing,-0.89,9.34,2.8330324
Standing,5.94,7.55,0.0
Standing,3.49,9.43,-1.84
Standing,2.49,9.34,2.91
Standing,0.95,9.92,0.38
Standing,-1.57,9.53,2.96
Standing,-1.27,9.62,2.64
Standing,4.29,7.86,0.3
Standing,1.42,9.66,1.84
Standing,-0.38,9.96,0.5
Standing,0.95,9.92,0.31
Standing,-5.43,7.93,-0.8
Standing,3.34,9.43,-2.07
Standing,1.84,9.28,3.7864566
Standing,3.38,9.47,-1.88
Standing,-0.99,9.62,2.3699405
Standing,3.57,9.19,-2.26
Standing,-4.75,8.31,-0.8
Standing,-0.23,10.0,1.18
Standing,-1.18,9.3,1.31
Standing,-0.95,9.38,-0.57
